via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona
Calle,87,Calle,6 NE,Calle,8 NE,Calle 87 entre Calle 6 NE y Calle 8 NE,400,Tulipan
Calle,87,Calle,8 NE,Calle,10 NE,Calle 87 entre Calle 8 NE y Calle 10 NE,400,Tulipan
Calle,87,Calle,10 NE,Calle,12 NE,Calle 87 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,87,Calle,12 NE,Calle,14 NE,Calle 87 entre Calle 12 NE y Calle 14 NE,400,Tulipan
Calle,87,Calle,14 NE,Calle,16 NE,Calle 87 entre Calle 14 NE y Calle 16 NE,350,Tulipan
Calle,87,Calle,16 NE,Calle,18 NE,Calle 87 entre Calle 16 NE y Calle 18 NE,350,Tulipan
Calle,87,Calle,18 NE,Calle,20 NE,Calle 87 entre Calle 18 NE y Calle 20 NE,350,Tulipan
Calle,87,Calle,20 NE,Calle,22 NE,Calle 87 entre Calle 20 NE y Calle 22 NE,350,Tulipan
Calle,87,Calle,22 NE,Calle,24 NE,Calle 87 entre Calle 22 NE y Calle 24 NE,350,Tulipan
Calle,87,Avenida,64,Calle,2 NE,Calle 87 entre Avenida 64 y Calle 2 NE,400,Tulipan
Calle,87,Avenida,64,Avenida,66,Calle 87 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,87,Avenida,66,Avenida,68,Calle 87 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,87,Avenida,68,Avenida,70,Calle 87 entre Avenida 68 y Avenida 70,350,Buena Vista
Calle,89,Avenida,28,Avenida,30,Calle 89 entre Avenida 28 y Avenida 30,300,Junco Sur
Calle,89,Avenida,30,Avenida,32,Calle 89 entre Avenida 30 y Avenida 32,300,Junco Sur
Calle,89,Avenida,56,Avenida,58,Calle 89 entre Avenida 56 y Avenida 58,350,Tulipan
Calle,89,Avenida,58,Avenida,60,Calle 89 entre Avenida 58 y Avenida 60,350,Tulipan
Calle,89,Avenida,60,Avenida,62,Calle 89 entre Avenida 60 y Avenida 62,350,Tulipan
Calle,89,Avenida,62,Avenida,64A,Calle 89 entre Avenida 62 y Avenida 64A,350,Tulipan
Calle,89,Avenida,64A,Calle,26 NE,Calle 89 entre Avenida 64A y Calle 26 NE,350,Tulipan
Calle,89,Calle,4 NE,Calle,6 NE,Calle 89 entre Calle 4 NE y Calle 6 NE,400,Tulipan
Calle,89,Calle,6 NE,Calle,8 NE,Calle 89 entre Calle 6 NE y Calle 8 NE,400,Tulipan
Calle,89,Calle,8 NE,Calle,10 NE,Calle 89 entre Calle 8 NE y Calle 10 NE,400,Tulipan
Calle,89,Calle,10 NE,Calle,12 NE,Calle 89 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,89,Calle,12 NE,Calle,14 NE,Calle 89 entre Calle 12 NE y Calle 14 NE,400,Tulipan
Calle,89,Calle,14 NE,Calle,16 NE,Calle 89 entre Calle 14 NE y Calle 16 NE,400,Tulipan
Calle,89,Calle,16 NE,Calle,18 NE,Calle 89 entre Calle 16 NE y Calle 18 NE,350,Tulipan
Calle,89,Calle,18 NE,Calle,20 NE,Calle 89 entre Calle 18 NE y Calle 20 NE,350,Tulipan
Calle,89,Calle,20 NE,Calle,22 NE,Calle 89 entre Calle 20 NE y Calle 22 NE,350,Tulipan
Calle,89,Calle,22 NE,Calle,24 NE,Calle 89 entre Calle 22 NE y Calle 24 NE,350,Tulipan
Calle,89,Calle,24 NE,Calle,26 NE,Calle 89 entre Calle 24 NE y Calle 26 NE,350,Tulipan
Calle,89,Avenida,64,Avenida,66,Calle 89 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,89,Avenida,66,Avenida,68,Calle 89 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,89,Avenida,68,Avenida,70,Calle 89 entre Avenida 68 y Avenida 70,350,Buena Vista
Calle,89,Avenida,70,Avenida,72,Calle 89 entre Avenida 70 y Avenida 72,350,Buena Vista
Calle,89,Avenida,72,Avenida,76,Calle 89 entre Avenida 72 y Avenida 76,350,Buena Vista
Calle,91,Calle,89,Calle,12 PLANTA JUNCO SUR,Calle 91 entre Calle 89 y Calle 12 PLANTA JUNCO SUR,300,Junco Sur
Calle,91,Avenida,32,Calle,MARINA JUNCO SUR,Calle 91 entre Avenida 32 y Calle MARINA JUNCO SUR,300,Junco Sur
Calle,91,Avenida,58,Avenida,60,Calle 91 entre Avenida 58 y Avenida 60,350,Tulipan
Calle,91,Avenida,60,Avenida,62,Calle 91 entre Avenida 60 y Avenida 62,350,Tulipan
Calle,91,Avenida,62,Avenida,64A,Calle 91 entre Avenida 62 y Avenida 64A,350,Tulipan
Calle,93,Avenida,56,Avenida,58,Calle 93 entre Avenida 56 y Avenida 58,350,Tulipan
Calle,93,Avenida,58,Avenida,60,Calle 93 entre Avenida 58 y Avenida 60,350,Tulipan
Calle,93,Avenida,60,Avenida,62,Calle 93 entre Avenida 60 y Avenida 62,350,Tulipan
Calle,93,Avenida,62,Avenida,64A,Calle 93 entre Avenida 62 y Avenida 64A,350,Tulipan
Calle,93,Avenida,64A,Calle,28 NE,Calle 93 entre Avenida 64A y Calle 28 NE,350,Tulipan
Calle,93,Calle,10 NE ,Calle,12 NE,Calle 93 entre Calle 10 NE  y Calle 12 NE,400,Tulipan
Calle,93,Calle,12 NE,Calle,14 NE ,Calle 93 entre Calle 12 NE y Calle 14 NE ,400,Tulipan
Calle,93,Calle,14 NE ,Calle,16 NE ,Calle 93 entre Calle 14 NE  y Calle 16 NE ,400,Tulipan
Calle,93,Calle,16 NE ,Calle,18 NE ,Calle 93 entre Calle 16 NE  y Calle 18 NE ,400,Tulipan
Calle,93,Calle,18 NE ,Calle,20 NE ,Calle 93 entre Calle 18 NE  y Calle 20 NE ,400,Tulipan
Calle,93,Calle,20 NE ,Calle,22 NE ,Calle 93 entre Calle 20 NE  y Calle 22 NE ,350,Tulipan
Calle,93,Calle,22 NE ,Calle,24 NE ,Calle 93 entre Calle 22 NE  y Calle 24 NE ,350,Tulipan
Calle,93,Calle,24 NE ,Calle,26 NE ,Calle 93 entre Calle 24 NE  y Calle 26 NE ,350,Tulipan
Calle,93,Calle,26 NE ,Calle,28 NE,Calle 93 entre Calle 26 NE  y Calle 28 NE,350,Tulipan
Calle,97,Avenida,42,Avenida,56,Calle 97 entre Avenida 42 y Avenida 56,350,Tulipan
Calle,97,Avenida,56,Avenida,58,Calle 97 entre Avenida 56 y Avenida 58,350,Tulipan
Calle,97,Calle,12 NE,Calle,14 NE,Calle 97 entre Calle 12 NE y Calle 14 NE,400,Tulipan
Calle,97,Calle,14 NE,Calle,16 NE,Calle 97 entre Calle 14 NE y Calle 16 NE,400,Tulipan
Calle,97,Calle,16 NE,Calle,18 NE,Calle 97 entre Calle 16 NE y Calle 18 NE,400,Tulipan
Calle,97,Calle,18 NE,Calle,20 NE,Calle 97 entre Calle 18 NE y Calle 20 NE,400,Tulipan
Calle,97,Calle,20 NE,Calle,22 NE,Calle 97 entre Calle 20 NE y Calle 22 NE,400,Tulipan
Calle,97,Calle,22 NE,Calle,24 NE,Calle 97 entre Calle 22 NE y Calle 24 NE,350,Tulipan
Calle,97,Calle,24 NE,Calle,26 NE,Calle 97 entre Calle 24 NE y Calle 26 NE,350,Tulipan
Calle,97,Calle,26 NE,Calle,28 NE,Calle 97 entre Calle 26 NE y Calle 28 NE,350,Tulipan
Calle,97A,Avenida,64,Calle,2 NE,Calle 97A entre Avenida 64 y Calle 2 NE,350,Buena Vista
Calle,97,Avenida,64,Avenida,66,Calle 97 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,97,Avenida,66,Avenida,68,Calle 97 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,97,Avenida,68,Avenida,70,Calle 97 entre Avenida 68 y Avenida 70,350,Buena Vista
Calle,97,Avenida,70,Avenida,72,Calle 97 entre Avenida 70 y Avenida 72,350,Buena Vista
Calle,97,Avenida,72,Avenida,74,Calle 97 entre Avenida 72 y Avenida 74,350,Buena Vista
Calle,99,Calle,6 NE,Calle,10 NE,Calle 99 entre Calle 6 NE y Calle 10 NE,400,Tulipan
Calle,99,Calle,10 NE,Calle,12 NE,Calle 99 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,99,Calle,12 NE,Calle,14 NE,Calle 99 entre Calle 12 NE y Calle 14 NE,400,Tulipan
Calle,99,Calle,14 NE,Calle,16 NE,Calle 99 entre Calle 14 NE y Calle 16 NE,400,Tulipan
Calle,99,Calle,16 NE,Calle,18 NE,Calle 99 entre Calle 16 NE y Calle 18 NE,400,Tulipan
Calle,99,Calle,18 NE,Calle,20 NE,Calle 99 entre Calle 18 NE y Calle 20 NE,400,Tulipan
Calle,99,Calle,20 NE,Calle,22 NE,Calle 99 entre Calle 20 NE y Calle 22 NE,400,Tulipan
Calle,99,Calle,22 NE,Calle,24 NE,Calle 99 entre Calle 22 NE y Calle 24 NE,400,Tulipan
Calle,99,Calle,24 NE,Calle,26 NE,Calle 99 entre Calle 24 NE y Calle 26 NE,350,Tulipan
Calle,99,Avenida,64,Avenida,66,Calle 99 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,99,Avenida,66,Avenida,68,Calle 99 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,99,Avenida,68,Avenida,70,Calle 99 entre Avenida 68 y Avenida 70,350,Buena Vista
Calle,99,Avenida,70,Avenida,72,Calle 99 entre Avenida 70 y Avenida 72,350,Buena Vista
Calle,99,Avenida,72,Avenida,74,Calle 99 entre Avenida 72 y Avenida 74,400,Buena Vista
Calle,99,Avenida,74,Avenida,76,Calle 99 entre Avenida 74 y Avenida 76,400,Buena Vista
Calle,99A,Avenida,74,Avenida,76,Calle 99A entre Avenida 74 y Avenida 76,400,Buena Vista
Calle,101,Calle,6 NE,Calle,10 NE,Calle 101 entre Calle 6 NE y Calle 10 NE,400,Tulipan
Calle,101,Calle,10 NE,Calle,12 NE,Calle 101 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,101,Calle,16 NE,Calle,18 NE,Calle 101 entre Calle 16 NE y Calle 18 NE,400,Tulipan
Calle,101,Avenida,64,Avenida,66,Calle 101 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,101,Avenida,66,Avenida,68,Calle 101 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,101,Avenida,68,Avenida,70,Calle 101 entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,101,Avenida,72,Avenida,74,Calle 101 entre Avenida 72 y Avenida 74,400,Buena Vista
Calle,103,Calle,10 NE,Calle,12 NE,Calle 103 entre Calle 10 NE y Calle 12 NE,350,Tulipan
Calle,103,Calle,12 NE,Calle,14 NE,Calle 103 entre Calle 12 NE y Calle 14 NE,350,Tulipan
Calle,103,Avenida,64,Avenida,66,Calle 103 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,103,Avenida,66,Avenida,68,Calle 103 entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,103,Avenida,68,Avenida,70,Calle 103 entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,103,Avenida,70,Avenida,72,Calle 103 entre Avenida 70 y Avenida 72,400,Buena Vista
Calle,103,Avenida,72,Calle, CIRCUNVALACION,Calle 103 entre Avenida 72 y Calle  CIRCUNVALACION,400,Buena Vista
Calle,105,Calle,10 NE,Calle,12 NE,Calle 105 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,105,Calle,12 NE,Calle,16 NE,Calle 105 entre Calle 12 NE y Calle 16 NE,400,Tulipan
Calle,105,Avenida,64,Avenida,66,Calle 105 entre Avenida 64 y Avenida 66,400,Buena Vista
Calle,105,Avenida,66,Avenida,68,Calle 105 entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,105,Avenida,68,Avenida,70,Calle 105 entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,105,Avenida,70,Calle, CIRCUNVALACION,Calle 105 entre Avenida 70 y Calle  CIRCUNVALACION,400,Buena Vista
Calle,107,Calle,10 NE,Calle,12 NE,Calle 107 entre Calle 10 NE y Calle 12 NE,400,Tulipan
Calle,107,Calle,12 NE,Calle,16 NE,Calle 107 entre Calle 12 NE y Calle 16 NE,400,Tulipan
Calle,107,Avenida,64,Avenida,66,Calle 107 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,107,Avenida,66,Avenida,68,Calle 107 entre Avenida 66 y Avenida 68,350,Buena Vista
Calle,107,Avenida,68,Avenida,70,Calle 107 entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,109,Calle,12 NE,Calle,16 NE,Calle 109 entre Calle 12 NE y Calle 16 NE,400,Tulipan
Calle,109,Calle,8 NE,Calle,10 NE,Calle 109 entre Calle 8 NE y Calle 10 NE,400,Tulipan
Calle,109,Avenida,64,Avenida,66,Calle 109 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,109,Avenida,66,Avenida,68,Calle 109 entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,109,Avenida,68,Calle, CIRCUNVALACION,Calle 109 entre Avenida 68 y Calle  CIRCUNVALACION,400,Buena Vista
Calle,111,Calle,4 NE,Calle,6 NE,Calle 111 entre Calle 4 NE y Calle 6 NE,400,Tulipan
Calle,111,Calle,6 NE,Calle,8 NE,Calle 111 entre Calle 6 NE y Calle 8 NE,400,Tulipan
Calle,111,Calle,8 NE,Calle,10 NE,Calle 111 entre Calle 8 NE y Calle 10 NE,400,Tulipan
Calle,111,Calle,10 NE,Calle,119,Calle 111 entre Calle 10 NE y Calle 119,400,Tulipan
Calle,111,Avenida,64,Avenida,66,Calle 111 entre Avenida 64 y Avenida 66,350,Buena Vista
Calle,111,Avenida,66,Avenida,68,Calle 111 entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,111,Avenida,68,Avenida,70,Calle 111 entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,circunvalacion,Avenida,64,Calle,4 NE,Calle circunvalacion entre Avenida 64 y Calle 4 NE,400,Buena Vista
Calle,113,Calle,4 NE,Calle,6 NE,Calle 113 entre Calle 4 NE y Calle 6 NE,400,Tulipan
Calle,113,Calle,6 NE,Calle,8 NE,Calle 113 entre Calle 6 NE y Calle 8 NE,400,Tulipan
Calle,113,Calle,8 NE,Calle,119,Calle 113 entre Calle 8 NE y Calle 119,400,Tulipan
Calle,113,Avenida,64,Avenida,66,Calle 113 entre Avenida 64 y Avenida 66,400,Buena Vista
Calle,113,Avenida,66,Avenida,68,Calle 113 entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,113,Calle,CIRCUNVALACION,Avenida,70,Calle 113 entre Calle CIRCUNVALACION y Avenida 70,400,Buena Vista
Calle,113,Avenida,70,Avenida,72,Calle 113 entre Avenida 70 y Avenida 72,400,Buena Vista
Calle,Circunvalacion,Avenida,64,Calle,2 NE,Calle Circunvalacion entre Avenida 64 y Calle 2 NE,400,Buena Vista
Calle,Circunvalacion,Calle,2 NE,Calle,4 NE,Calle Circunvalacion entre Calle 2 NE y Calle 4 NE,400,Buena Vista
Calle,Circunvalacion,Calle,4 NE,Calle,6 NE,Calle Circunvalacion entre Calle 4 NE y Calle 6 NE,400,Buena Vista
Calle,Circunvalacion,Avenida,64,Avenida,66,Calle Circunvalacion entre Avenida 64 y Avenida 66,400,Buena Vista
Calle,Circunvalacion,Avenida,66,Avenida,68,Calle Circunvalacion entre Avenida 66 y Avenida 68,400,Buena Vista
Calle,Circunvalacion,Avenida,68,Avenida,70,Calle Circunvalacion entre Avenida 68 y Avenida 70,400,Buena Vista
Calle,Circunvalacion,Calle,Rotonda,Avenida,78A,Calle Circunvalacion entre Calle Rotonda y Avenida 78A,400,Buena Vista
Calle,Circunvalacion,Avenida,72,Avenida,78A,Calle Circunvalacion entre Avenida 72 y Avenida 78A,400,Buena Vista
Calle,Circunvalacion,Avenida,74,Avenida,76,Calle Circunvalacion entre Avenida 74 y Avenida 76,400,Buena Vista
Calle,Circunvalacion,Avenida,74,Calle,103,Calle Circunvalacion entre Avenida 74 y Calle 103,400,Buena Vista
Calle,Circunvalacion,Calle,103,Calle,105,Calle Circunvalacion entre Calle 103 y Calle 105,400,Buena Vista
Calle,Circunvalacion,Calle,105,Calle,109,Calle Circunvalacion entre Calle 105 y Calle 109,400,Buena Vista
Calle,Circunvalacion,Calle,109,Calle,111,Calle Circunvalacion entre Calle 109 y Calle 111,400,Buena Vista
Calle,115,Avenida,64,Avenida,66,Calle 115 entre Avenida 64 y Avenida 66,450,Buena Vista
Calle,115,Avenida,66,Avenida,68,Calle 115 entre Avenida 66 y Avenida 68,450,Buena Vista
Calle,115,Avenida,68,Avenida,70,Calle 115 entre Avenida 68 y Avenida 70,450,Buena Vista
Calle,117,Avenida,64,Calle,2 NE,Calle 117 entre Avenida 64 y Calle 2 NE,450,Buena Vista
Calle,117,Calle,2 NE,Calle,4 NE,Calle 117 entre Calle 2 NE y Calle 4 NE,450,Buena Vista
Calle,117,Calle,4 NE,Calle,119,Calle 117 entre Calle 4 NE y Calle 119,450,Buena Vista
Calle,117,Avenida,64,Avenida,66,Calle 117 entre Avenida 64 y Avenida 66,450,Buena Vista
Calle,117,Avenida,66,Avenida,68,Calle 117 entre Avenida 66 y Avenida 68,450,Buena Vista
Calle,117,Avenida,68,Avenida,70,Calle 117 entre Avenida 68 y Avenida 70,450,Buena Vista
Calle,119,Calle,CIRCUNVALACION,Calle,10 NE,Calle 119 entre Calle CIRCUNVALACION y Calle 10 NE,400,Tulipan
Calle,119,Calle,10 NE,Calle,111,Calle 119 entre Calle 10 NE y Calle 111,400,Tulipan
Calle,119,Calle,111,Calle,12 NE,Calle 119 entre Calle 111 y Calle 12 NE,400,Tulipan
Calle,119,Avenida,64,Calle,2 NE,Calle 119 entre Avenida 64 y Calle 2 NE,450,Buena Vista
Calle,119,Calle,2 NE,Calle,4 NE,Calle 119 entre Calle 2 NE y Calle 4 NE,450,Buena Vista
Calle,119,Calle,4 NE,Calle,CIRCUNVALACION,Calle 119 entre Calle 4 NE y Calle CIRCUNVALACION,450,Buena Vista
Calle,121,Avenida,64,Avenida,66,Calle 121 entre Avenida 64 y Avenida 66,450,Buena Vista
Calle,121,Avenida,66,Avenida,68,Calle 121 entre Avenida 66 y Avenida 68,450,Buena Vista
Calle,121A,Avenida,64,Calle,2 NE,Calle 121A entre Avenida 64 y Calle 2 NE,450,Buena Vista
Calle,121,Avenida,74,Avenida,76,Calle 121 entre Avenida 74 y Avenida 76,450,Buena Vista
Calle,123,Avenida,64,Avenida,66,Calle 123 entre Avenida 64 y Avenida 66,500,La Esperanza
Calle,123,Avenida,66,Avenida,68,Calle 123 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,123,Avenida,68,Avenida,70,Calle 123 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,125,Avenida,64,Avenida,66,Calle 125 entre Avenida 64 y Avenida 66,500,La Esperanza
Calle,125,Avenida,66,Avenida,68,Calle 125 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,125,Avenida,68,Avenida,70,Calle 125 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,125,Avenida,74,Avenida,76,Calle 125 entre Avenida 74 y Avenida 76,500,La Esperanza
Calle,125,Avenida,76,Avenida,78,Calle 125 entre Avenida 76 y Avenida 78,500,La Esperanza
Calle,125A,Avenida,76,Calle,129,Calle 125A entre Avenida 76 y Calle 129,500,La Esperanza
Calle,125,Avenida,70,Avenida,72,Calle 125 entre Avenida 70 y Avenida 72,500,La Esperanza
Calle,127,Avenida,64,Avenida,66,Calle 127 entre Avenida 64 y Avenida 66,500,La Esperanza
Calle,127,Avenida,66,Avenida,68,Calle 127 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,127,Avenida,68,Avenida,70,Calle 127 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,127,Avenida,74,Avenida,76,Calle 127 entre Avenida 74 y Avenida 76,500,La Esperanza
Calle,129,Avenida,64,Avenida,66,Calle 129 entre Avenida 64 y Avenida 66,500,La Esperanza
Calle,129,Avenida,66,Avenida,68,Calle 129 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,129,Avenida,68,Avenida,70,Calle 129 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,129,Avenida,70,Avenida,74,Calle 129 entre Avenida 70 y Avenida 74,500,La Esperanza
Calle,129,Avenida,74,Avenida,76,Calle 129 entre Avenida 74 y Avenida 76,500,La Esperanza
Calle,129,Avenida,76,Calle,125A,Calle 129 entre Avenida 76 y Calle 125A,500,La Esperanza
Calle,129,Calle,125A,Calle,FINAL,Calle 129 entre Calle 125A y Calle FINAL,500,La Esperanza
Calle,131,Avenida,66,Avenida,68,Calle 131 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,131,Avenida,68,Avenida,70,Calle 131 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,133,Avenida,64,Avenida,66,Calle 133 entre Avenida 64 y Avenida 66,500,La Esperanza
Calle,133,Avenida,66,Avenida,68,Calle 133 entre Avenida 66 y Avenida 68,500,La Esperanza
Calle,133,Avenida,68,Avenida,70,Calle 133 entre Avenida 68 y Avenida 70,500,La Esperanza
Calle,finca ,Avenida,64,Calle,aeropuerto,Calle finca  entre Avenida 64 y Calle aeropuerto,550,Aeropuerto
Calle,G,Avenida,64,Calle,2,Calle G entre Avenida 64 y Calle 2,650,Caunao
Calle,G,Calle,2,Calle,3,Calle G entre Calle 2 y Calle 3,650,Caunao
Calle,G,Calle,3,Calle,4,Calle G entre Calle 3 y Calle 4,650,Caunao
Calle,G,Calle,4,Calle,5,Calle G entre Calle 4 y Calle 5,650,Caunao
Calle,G,Calle,5,Calle,6,Calle G entre Calle 5 y Calle 6,650,Caunao
Calle,G,Calle,6,Calle,8,Calle G entre Calle 6 y Calle 8,650,Caunao
Calle,G,Calle,8,Calle,9,Calle G entre Calle 8 y Calle 9,650,Caunao
Calle,F,Avenida,64,Calle,Valle,Calle F entre Avenida 64 y Calle Valle,650,Caunao
Calle,F,Calle,Valle,Calle,2,Calle F entre Calle Valle y Calle 2,650,Caunao
Calle,F,Calle,2,Calle,3,Calle F entre Calle 2 y Calle 3,650,Caunao
Calle,F,Calle,3,Calle,4,Calle F entre Calle 3 y Calle 4,650,Caunao
Calle,F,Calle,4,Calle,5,Calle F entre Calle 4 y Calle 5,650,Caunao
Calle,F,Calle,5,Calle,6,Calle F entre Calle 5 y Calle 6,650,Caunao
Calle,F3,Calle,8,Calle,9,Calle F3 entre Calle 8 y Calle 9,650,Caunao
Calle,F2,Calle,8,Calle,9,Calle F2 entre Calle 8 y Calle 9,650,Caunao
Calle,F1,Calle,7,Calle,8,Calle F1 entre Calle 7 y Calle 8,650,Caunao
Calle,F1,Calle,8,Calle,9,Calle F1 entre Calle 8 y Calle 9,650,Caunao
Calle,F,Calle,7,Calle,8,Calle F entre Calle 7 y Calle 8,650,Caunao
Calle,F,Calle,8,Calle,9,Calle F entre Calle 8 y Calle 9,650,Caunao
Calle,E,Avenida,64,Calle,1,Calle E entre Avenida 64 y Calle 1,650,Caunao
Calle,E,Calle,1,Calle,Valle,Calle E entre Calle 1 y Calle Valle,650,Caunao
Calle,E,Calle,Valle,Calle,2,Calle E entre Calle Valle y Calle 2,650,Caunao
Calle,E,Calle,2,Calle,3,Calle E entre Calle 2 y Calle 3,650,Caunao
Calle,E,Calle,3,Calle,4,Calle E entre Calle 3 y Calle 4,650,Caunao
Calle,E,Calle,4,Calle,5,Calle E entre Calle 4 y Calle 5,650,Caunao
Calle,E1,Calle,7,Calle,8,Calle E1 entre Calle 7 y Calle 8,650,Caunao
Calle,E1,Calle,8,Calle,9,Calle E1 entre Calle 8 y Calle 9,650,Caunao
Calle,E,Calle,7,Calle,8,Calle E entre Calle 7 y Calle 8,650,Caunao
Calle,E,Calle,8,Calle,9,Calle E entre Calle 8 y Calle 9,650,Caunao
Calle,D,Avenida,64,Calle,1,Calle D entre Avenida 64 y Calle 1,650,Caunao
Calle,D,Calle,1,Calle,2,Calle D entre Calle 1 y Calle 2,650,Caunao
Calle,D,Calle,2,Calle,Valle,Calle D entre Calle 2 y Calle Valle,650,Caunao
Calle,D,Calle,Valle,Calle,3,Calle D entre Calle Valle y Calle 3,650,Caunao
Calle,D,Calle,3,Calle,4,Calle D entre Calle 3 y Calle 4,650,Caunao
Calle,D,Calle,4,Calle,5,Calle D entre Calle 4 y Calle 5,650,Caunao
Calle,D1,Calle,7,Calle,8,Calle D1 entre Calle 7 y Calle 8,650,Caunao
Calle,D1,Calle,8,Calle,9,Calle D1 entre Calle 8 y Calle 9,650,Caunao
Calle,D1,Calle,7,Calle,9,Calle D1 entre Calle 7 y Calle 9,650,Caunao
Calle,C,Avenida,64,Calle,1,Calle C entre Avenida 64 y Calle 1,650,Caunao
Calle,C,Calle,1,Calle,2,Calle C entre Calle 1 y Calle 2,650,Caunao
Calle,C,Calle,2,Calle,3,Calle C entre Calle 2 y Calle 3,650,Caunao
Calle,C,Calle,3,Calle,4,Calle C entre Calle 3 y Calle 4,650,Caunao
Calle,C,Calle,4,Calle,5,Calle C entre Calle 4 y Calle 5,650,Caunao
Calle,B,Calle,64,Calle,1,Calle B entre Calle 64 y Calle 1,650,Caunao
Calle,B,Calle,1,Calle,2,Calle B entre Calle 1 y Calle 2,650,Caunao
Calle,B,Calle,2,Calle,3,Calle B entre Calle 2 y Calle 3,650,Caunao
Calle,B,Calle,3,Calle,4,Calle B entre Calle 3 y Calle 4,650,Caunao
Calle,B,Calle,4,Calle,5,Calle B entre Calle 4 y Calle 5,650,Caunao
Calle,A,Avenida,64,Calle,1,Calle A entre Avenida 64 y Calle 1,650,Caunao
Calle,A,Calle,1,Calle,2,Calle A entre Calle 1 y Calle 2,650,Caunao
Calle,A,Calle,2,Calle,Linea,Calle A entre Calle 2 y Calle Linea,650,Caunao
Calle,A,Calle,Linea,Calle,Final,Calle A entre Calle Linea y Calle Final,650,Caunao
Calle,Central,Avenida,64,Calle,Linea,Calle Central entre Avenida 64 y Calle Linea,650,Caunao
Calle,Central,Calle,Linea,Calle,2,Calle Central entre Calle Linea y Calle 2,650,Caunao
Calle,Central,Calle,2,Calle,3,Calle Central entre Calle 2 y Calle 3,650,Caunao
Calle,Oeste,Avenida,64,Calle,Real,Calle Oeste entre Avenida 64 y Calle Real,650,Caunao
Calle,Callejon,Calle,Real,Calle,Primaria Jose Marti,Calle Callejon entre Calle Real y Calle Primaria Jose Marti,650,Caunao
Calle,Baez,Avenida,64,Calle,1,Calle Baez entre Avenida 64 y Calle 1,650,Caunao
Calle,Baez,Calle,1,Calle,2,Calle Baez entre Calle 1 y Calle 2,650,Caunao
Calle,Baez,Calle,2,Calle,3,Calle Baez entre Calle 2 y Calle 3,650,Caunao
Calle,Pozo,Avenida,64,Calle,1,Calle Pozo entre Avenida 64 y Calle 1,650,Caunao
Calle,Pozo,Calle,1,Calle,2,Calle Pozo entre Calle 1 y Calle 2,650,Caunao
Calle,Pozo,Calle,2,Calle,Final,Calle Pozo entre Calle 2 y Calle Final,650,Caunao
Calle,13,Calle,9,Calle,Miramonte,Calle 13 entre Calle 9 y Calle Miramonte,650,Caunao
Calle,Matadero,Avenida,64,Calle,Real,Calle Matadero entre Avenida 64 y Calle Real,650,Caunao
Calle,Matadero,Calle,Real,Calle,Final,Calle Matadero entre Calle Real y Calle Final,650,Caunao
Calle,Campo,Calle,Palma,Calle,Sur,Calle Campo entre Calle Palma y Calle Sur,650,Caunao
Calle,Campo,Calle,Sur ,Calle,Miramonte,Calle Campo entre Calle Sur  y Calle Miramonte,650,Caunao
Calle,Medio,Calle,Medio,Calle,Sur,Calle Medio entre Calle Medio y Calle Sur,650,Caunao
